SKU,ID fila,ID Orden,Fecha Orden,Prioridad,Cantidad,Precio,Descuento,Tipo de Env¡o,Ganancia,Precio por Unidad,Costo de Env¡o,Nombre del Cliente,ID Provincia,Segmento del Cliente,Fecha de env¡o,,,,
699,3956,28225,22/01/2009,Critical,9, $22.89 ,0,Aereo Regular,-49.81,20.28,14.39,Khloe Miller,3,Corporativo,22/01/2009,,,,
101,7535,53891,22/01/2009,Alto,36, $15.63 ,0.02,Aereo Regular,-17.4455,15.22,9.73,Nathan Mautz,9,Oficina en Hogar,22/01/2009,,,,
639,7536,53891,22/01/2009,Alto,27, $169.80 ,0.07,Aereo Regular,812.38,179.99,19.99,Nathan Mautz,7,Oficina en Hogar,23/01/2009,,,,
55,7537,53891,22/01/2009,Alto,44, $91.81 ,0.02,Aereo Express,-237.6,92.23,39.61,Nathan Mautz,7,Oficina en Hogar,23/01/2009,,,,
764,7538,53891,22/01/2009,Alto,25, $102.84 ,0.03,Aereo Express,553.356,115.99,5.92,Nathan Mautz,7,Oficina en Hogar,23/01/2009,,,,
352,7724,55360,22/01/2009,Medio,49, $2.75 ,0.07,Aereo Regular,50.74,2.89,0.5,Russell Applegate,9,PYME,24/01/2009,,,,
915,7725,55360,22/01/2009,Medio,39, $227.31 ,0,Terrestre,1517.12,217.85,29.1,Russell Applegate,9,PYME,23/01/2009,,,,
186,1909,13636,22/01/2009,Bajo,32, $880.63 ,0.02,Terrestre,7513.88,880.98,44.55,Sally Matthias,4,Oficina en Hogar,26/01/2009,,,,
279,1481,10661,23/01/2009,No Especificado,18, $7.58 ,0,Aereo Regular,-99.34,6.84,8.37,Jocasta Rupert,3,Consumidor,24/01/2009,,,,
38,1482,10661,23/01/2009,No Especificado,42, $31.25 ,0.07,Aereo Regular,488.31,30.98,5.76,Jocasta Rupert,7,Consumidor,25/01/2009,,,,
637,3485,24802,23/01/2009,Medio,18, $76.84 ,0.01,Aereo Regular,-23.44,73.98,12.14,Victoria Brennan,5,PYME,25/01/2009,,,,
801,2664,19234,24/01/2009,Alto,24, $14.99 ,0.01,Aereo Regular,-11.15,14.42,6.75,Cynthia Delaney,3,Corporativo,24/01/2009,,,,
317,4639,33025,24/01/2009,Bajo,5, $63.66 ,0.08,Aereo Regular,-19.06,67.84,0.99,Debra Catini,2,PYME,29/01/2009,,,,
475,4125,29319,24/01/2009,Bajo,30, $221.81 ,0.1,Aereo Regular,1151.69,238.4,24.49,Filia McAdams,13,PYME,26/01/2009,,,,
476,4126,29319,24/01/2009,Bajo,21, $210.94 ,0.03,Aereo Express,983.55,199.99,24.49,Filia McAdams,13,PYME,26/01/2009,,,,
916,8148,58277,24/01/2009,Medio,23, $12.81 ,0.01,Aereo Regular,-23.35,11.7,6.96,Michael Dominguez,1,Oficina en Hogar,26/01/2009,,,,
334,970,7043,25/01/2009,Critical,4, $2.77 ,0.06,Aereo Regular,-8.93,1.74,4.08,Giulietta Dortch,11,Corporativo,26/01/2009,,,,
1258,1797,12869,25/01/2009,No Especificado,15, $102.17 ,0.1,Aereo Regular,-42.999,125.99,8.99,Laurel Beltran,6,Consumidor,28/01/2009,,,,
555,2830,20422,26/01/2009,Alto,30, $14.91 ,0.03,Aereo Regular,115.21,14.34,5,Gene Hale,3,Consumidor,27/01/2009,,,,
352,2829,20422,26/01/2009,Alto,5, $3.08 ,0.01,Aereo Regular,1.61,2.89,0.5,Gene Hale,3,Consumidor,28/01/2009,,,,
436,2371,17186,26/01/2009,Medio,49, $88.20 ,0.08,Aereo Regular,-1549.14,90.98,56.2,Ken Brennan,1,Consumidor,28/01/2009,,,,
693,2372,17186,26/01/2009,Medio,11, $6.10 ,0.07,Aereo Regular,-29.98,5.98,5.35,Ken Brennan,1,Consumidor,28/01/2009,,,,
840,7823,55937,26/01/2009,Medio,10, $39.28 ,0.09,Aereo Regular,-146.2,39.98,7.12,Stefanie Holloman,9,PYME,28/01/2009,,,,
568,7824,55937,26/01/2009,Medio,24, $305.50 ,0.06,Terrestre,53.79,376.13,85.63,Stefanie Holloman,9,PYME,28/01/2009,,,,
223,3436,24544,26/01/2009,Alto,31, $147.98 ,0.08,Aereo Express,1771.15,150.98,13.99,Tanja Norvell,9,Corporativo,27/01/2009,,,,
171,3437,24544,26/01/2009,Alto,15, $26.91 ,0.03,Terrestre,-97.47,25.98,14.36,Tanja Norvell,9,Corporativo,27/01/2009,,,,
361,3438,24544,26/01/2009,Alto,39, $31.88 ,0.1,Aereo Regular,-1212.55,32.48,35,Tanja Norvell,9,Corporativo,27/01/2009,,,,
1057,1615,11686,27/01/2009,No Especificado,38, $161.08 ,0.08,Aereo Regular,1312.344,205.99,2.5,Michael Dominguez,1,Oficina en Hogar,28/01/2009,,,,
910,2182,15718,27/01/2009,Critical,36, $2.80 ,0.09,Aereo Regular,8.4,2.94,0.7,Sean O'Donnell,1,Corporativo,28/01/2009,,,,
678,2183,15718,27/01/2009,Critical,41, $45.44 ,0.03,Aereo Regular,360.63,43.98,8.99,Sean O'Donnell,1,Corporativo,29/01/2009,,,,
1153,2184,15718,27/01/2009,Critical,50, $1.12 ,0.06,Aereo Regular,-3.05,1.14,0.7,Sean O'Donnell,1,Corporativo,30/01/2009,,,,
371,1461,10530,27/01/2009,Medio,4, $94.30 ,0.02,Aereo Regular,-411.653,110.99,2.5,Victor Price,9,Consumidor,29/01/2009,,,,
384,2631,19047,28/01/2009,Alto,1, $67.49 ,0.06,Aereo Regular,-22.82,55.48,14.3,Adam Hart,11,Corporativo,29/01/2009,,,,
114,2632,19047,28/01/2009,Alto,3, $2.25 ,0.02,Aereo Regular,-4.28,1.68,1.57,Adam Hart,11,Corporativo,30/01/2009,,,,
819,2368,17155,28/01/2009,Medio,36, $7.43 ,0,Aereo Express,85.17,6.88,2,Cari Sayre,5,Oficina en Hogar,29/01/2009,,,,
361,2369,17155,28/01/2009,Medio,31, $34.36 ,0.03,Aereo Express,-900.27,32.48,35,Cari Sayre,5,Oficina en Hogar,28/01/2009,,,,
326,1209,8868,28/01/2009,Bajo,3, $63.48 ,0.02,Aereo Regular,-44.05,59.98,3.99,Cindy Chapman,11,Corporativo,06/02/2009,,,,
463,1210,8868,28/01/2009,Bajo,34, $5.29 ,0.03,Aereo Regular,-102.2695,5.18,5.74,Cindy Chapman,11,Corporativo,01/02/2009,,,,
946,2844,20484,29/01/2009,Critical,14, $80.19 ,0.09,Aereo Regular,17.676,95.99,4.9,Katherine Hughes,7,Consumidor,31/01/2009,,,,
895,2841,20480,29/01/2009,Medio,4, $260.66 ,0.02,Terrestre,-219.93,240.98,60.2,Liz MacKendrick,1,Corporativo,31/01/2009,,,,
464,2840,20480,29/01/2009,Medio,38, $424.94 ,0.02,Aereo Regular,7604.95,420.98,19.99,Liz MacKendrick,7,Corporativo,01/02/2009,,,,
48,735,5316,30/01/2009,Critical,42, $30.60 ,0.1,Aereo Regular,514.07,31.78,1.99,Clay Rozendal,12,Corporativo,01/02/2009,,,,
291,5031,35847,30/01/2009,Critical,23, $15.72 ,0.08,Aereo Express,-144.27,15.98,8.99,Eugene Barchas,8,Corporativo,30/01/2009,,,,
176,2956,21383,30/01/2009,Bajo,31, $518.29 ,0.07,Aereo Regular,7416.43,574.74,24.49,Rick Reed,8,Consumidor,04/02/2009,,,,
373,2576,18595,31/01/2009,Critical,6, $75.24 ,0.1,Aereo Regular,-35.19,78.65,13.99,Art Foster,1,Oficina en Hogar,02/02/2009,,,,
1022,2577,18595,31/01/2009,Critical,16, $8.66 ,0.03,Aereo Regular,0.9,8.34,2.64,Art Foster,1,Oficina en Hogar,02/02/2009,,,,
250,7356,52416,31/01/2009,No Especificado,6, $8.30 ,0.05,Aereo Regular,-16.95,7.64,5.83,Dave Brooks,1,Corporativo,02/02/2009,,,,
147,7357,52416,31/01/2009,No Especificado,40, $228.54 ,0.04,Terrestre,-528.653125,218.75,69.64,Dave Brooks,1,Corporativo,01/02/2009,,,,
1161,5670,40101,31/01/2009,Bajo,46, $47.57 ,0.1,Aereo Express,33.77,49.99,19.99,John Lee,9,Corporativo,05/02/2009,,,,
651,2138,15270,31/01/2009,No Especificado,36, $7.16 ,0,Aereo Regular,90.86,6.98,1.6,Maria Zettner,9,Corporativo,02/02/2009,,,,
584,4259,30341,31/01/2009,Bajo,42, $148.67 ,0.09,Terrestre,470.3,160.98,30,Matt Abelman,3,Oficina en Hogar,31/01/2009,,,,
339,4260,30341,31/01/2009,Bajo,41, $5.85 ,0.09,Aereo Regular,105.91,6.3,0.5,Matt Abelman,3,Oficina en Hogar,31/01/2009,,,,
663,4261,30341,31/01/2009,Bajo,30, $5.01 ,0,Aereo Regular,62.46,4.98,0.8,Matt Abelman,3,Oficina en Hogar,07/02/2009,,,,
412,636,4454,01/02/2009,Bajo,17, $3.26 ,0.01,Aereo Regular,21.42,3.08,0.5,Erica Bern,13,Corporativo,06/02/2009,,,,
258,4594,32676,01/02/2009,Critical,37, $45.88 ,0.06,Aereo Regular,523.43,45.19,1.99,Joy Smith,13,Corporativo,04/02/2009,,,,
198,4231,30053,01/02/2009,Critical,41, $79.98 ,0.06,Terrestre,349.22,80.97,33.6,Marc Crier,9,Consumidor,03/02/2009,,,,
304,7786,55713,02/02/2009,Alto,49, $116.71 ,0.09,Terrestre,-2426.55,122.99,70.2,Alan Schoenberger,1,Corporativo,04/02/2009,,,,
1197,5639,39904,02/02/2009,No Especificado,44, $8.27 ,0,Aereo Regular,-144.56,8.09,7.96,Alejandro Grove,1,Consumidor,03/02/2009,,,,
613,2693,19493,02/02/2009,Critical,31, $152.04 ,0.1,Aereo Regular,-372.485971,154.13,69,Bill Overfelt,1,Corporativo,03/02/2009,,,,
1153,5421,38529,02/02/2009,Bajo,38, $1.18 ,0.02,Aereo Regular,-0.49,1.14,0.7,Darren Powers,5,Corporativo,02/02/2009,,,,
435,1896,13604,02/02/2009,No Especificado,38, $82.97 ,0.04,Aereo Regular,1166.4,83.1,6.13,Erica Bern,13,Corporativo,04/02/2009,,,,
436,1897,13604,02/02/2009,No Especificado,42, $85.95 ,0.07,Aereo Regular,-1396.22,90.98,56.2,Erica Bern,13,Corporativo,05/02/2009,,,,
733,2928,21222,03/02/2009,No Especificado,36, $5.04 ,0.1,Aereo Regular,-32.4,5.08,3.63,Carol Darley,3,Oficina en Hogar,05/02/2009,,,,
648,2929,21222,03/02/2009,No Especificado,26, $32.54 ,0.02,Aereo Regular,-120.934,35.99,5,Carol Darley,3,Oficina en Hogar,05/02/2009,,,,
738,8321,59459,04/02/2009,Medio,40, $1.74 ,0.07,Aereo Regular,-51.42,1.7,1.99,Christine Sundaresam,1,PYME,05/02/2009,,,,
364,2428,17636,04/02/2009,Bajo,2, $3.51 ,0.03,Aereo Regular,-4.2,2.94,0.96,Dean Katz,11,Oficina en Hogar,08/02/2009,,,,
415,6270,44387,04/02/2009,Bajo,50, $28.83 ,0.07,Aereo Express,475.26,29.89,1.99,Erica Bern,13,Corporativo,09/02/2009,,,,
516,6271,44387,04/02/2009,Bajo,20, $8.65 ,0.03,Aereo Regular,-6.71,8.34,4.82,Erica Bern,13,Corporativo,08/02/2009,,,,
951,5011,35776,04/02/2009,Medio,9, $13.18 ,0.05,Aereo Regular,32.6825,12.97,1.49,Gene McClure,9,Consumidor,06/02/2009,,,,
626,5012,35776,04/02/2009,Medio,36, $5.94 ,0.06,Aereo Regular,-32.15,5.81,3.37,Gene McClure,9,Consumidor,06/02/2009,,,,
391,2016,14400,04/02/2009,Medio,32, $2.32 ,0.05,Aereo Regular,-166.5545,2.16,6.05,Henia Zydlo,9,Oficina en Hogar,05/02/2009,,,,
228,2017,14400,04/02/2009,Medio,35, $6.54 ,0.03,Aereo Regular,-99.08,6.48,6.6,Henia Zydlo,9,Oficina en Hogar,05/02/2009,,,,
848,2018,14400,04/02/2009,Medio,43, $141.61 ,0.08,Terrestre,-2110.56,146.05,80.2,Henia Zydlo,9,Oficina en Hogar,05/02/2009,,,,
128,5919,41988,04/02/2009,Bajo,33, $139.71 ,0.08,Terrestre,751.58,145.45,17.85,Matt Abelman,3,Oficina en Hogar,04/02/2009,,,,
207,5920,41988,04/02/2009,Bajo,18, $33.89 ,0.07,Terrestre,-157.56,33.94,19.19,Matt Abelman,3,Oficina en Hogar,08/02/2009,,,,
822,5921,41988,04/02/2009,Bajo,14, $12.96 ,0.1,Aereo Regular,-29.54,13.43,5.5,Matt Abelman,3,Oficina en Hogar,08/02/2009,,,,
386,3529,25120,04/02/2009,Medio,46, $5.16 ,0,Aereo Regular,123.02,4.91,0.5,Michael Grace,6,Corporativo,06/02/2009,,,,
520,3530,25120,04/02/2009,Medio,22, $8.15 ,0.01,Aereo Regular,-139.9,7.28,11.15,Michael Grace,6,Corporativo,05/02/2009,,,,
263,3531,25120,04/02/2009,Medio,10, $7.19 ,0.1,Aereo Regular,-35.52,6.68,6.93,Michael Grace,6,Corporativo,07/02/2009,,,,
642,2049,14627,04/02/2009,Medio,47, $14.28 ,0.07,Aereo Regular,67.864,14.48,6.46,Sonia Sunley,3,PYME,05/02/2009,,,,
372,5058,36068,05/02/2009,Critical,23, $266.66 ,0.06,Terrestre,1243.17,279.81,23.19,Anthony Johnson,3,PYME,06/02/2009,,,,
575,1423,10310,05/02/2009,Bajo,48, $2.91 ,0.07,Aereo Regular,9.59,2.88,1.01,Christina Vanderzanden,3,PYME,09/02/2009,,,,
4,1424,10310,05/02/2009,Bajo,6, $154.43 ,0.1,Aereo Regular,-655.424,195.99,3.99,Christina Vanderzanden,3,PYME,12/02/2009,,,,
1137,3772,26945,05/02/2009,Critical,29, $7.63 ,0,Aereo Regular,77.33,7.28,1.77,Mick Crebagga,9,Oficina en Hogar,05/02/2009,,,,
995,4949,35200,05/02/2009,Medio,15, $10.02 ,0.08,Aereo Regular,-102.93,9.98,12.52,Ricardo Block,11,Corporativo,07/02/2009,,,,
787,70,417,05/02/2009,Medio,39, $391.30 ,0.07,Terrestre,8734.88,500.98,28.14,Robert Barroso,11,PYME,06/02/2009,,,,
912,71,417,05/02/2009,Medio,3, $180.14 ,0.1,Aereo Regular,-170.98,178.47,19.99,Robert Barroso,11,PYME,07/02/2009,,,,
584,5853,41543,06/02/2009,Bajo,45, $167.75 ,0.03,Terrestre,1385.35,160.98,30,Bill Donatelli,1,Corporativo,10/02/2009,,,,
443,5854,41543,06/02/2009,Bajo,24, $54.95 ,0.03,Aereo Regular,172.332,65.99,3.99,Bill Donatelli,1,Corporativo,10/02/2009,,,,
1055,3739,26724,06/02/2009,Critical,2, $919.09 ,0.09,Aereo Regular,-2531.4825,999.99,13.99,Bobby Elias,2,PYME,08/02/2009,,,,
387,3563,25440,06/02/2009,Alto,30, $219.64 ,0.02,Terrestre,912.48,259.71,66.67,Kelly Andreada,6,Oficina en Hogar,06/02/2009,,,,
18,4028,28772,06/02/2009,Alto,16, $59.40 ,0.02,Aereo Regular,-763.8,71.37,69,Nick Zandusky,6,PYME,07/02/2009,,,,
790,4029,28772,06/02/2009,Alto,4, $176.42 ,0.03,Aereo Express,-803.077,205.99,8.99,Nick Zandusky,6,PYME,08/02/2009,,,,
474,3329,23808,07/02/2009,Bajo,30, $21.00 ,0.04,Aereo Regular,108,19.98,8.68,Ed Braxton,11,Consumidor,14/02/2009,,,,
45,3330,23808,07/02/2009,Bajo,28, $100.49 ,0.08,Aereo Regular,377.154,125.99,7.69,Ed Braxton,11,Consumidor,09/02/2009,,,,
680,6212,44002,07/02/2009,Medio,46, $6.98 ,0.05,Aereo Regular,-66.48,6.68,5.66,John Lee,9,Corporativo,09/02/2009,,,,
1066,6213,44002,07/02/2009,Medio,14, $18.70 ,0.03,Aereo Regular,-52.33,17.7,9.47,John Lee,9,Corporativo,07/02/2009,,,,
143,6604,46981,07/02/2009,Medio,46, $30.41 ,0.07,Aereo Regular,601.9615,30.56,2.99,Robert Dilbeck,6,Corporativo,07/02/2009,,,,
639,462,3138,08/02/2009,No Especificado,4, $179.51 ,0.07,Aereo Express,-427.47,179.99,19.99,Bradley Nguyen,2,Consumidor,08/02/2009,,,,
135,7914,56581,08/02/2009,Alto,20, $101.30 ,0.1,Aereo Express,580.43,105.98,13.99,Grant Donatelli,5,Consumidor,11/02/2009,,,,
1166,2797,20162,08/02/2009,Medio,38, $15.98 ,0.03,Aereo Regular,-254.1385,15.16,15.09,Helen Wasserman,2,Oficina en Hogar,09/02/2009,,,,
291,8391,59942,08/02/2009,Medio,47, $15.20 ,0.07,Aereo Regular,-268.65,15.98,8.99,Max Engle,5,Corporativo,10/02/2009,,,,
895,5673,40128,09/02/2009,Bajo,43, $239.97 ,0.01,Terrestre,1445.36,240.98,60.2,Christine Abelman,5,Corporativo,16/02/2009,,,,
1021,5860,41604,10/02/2009,Medio,22, $6.28 ,0.06,Aereo Regular,-48.2195,6.37,5.19,Edward Becker,1,Corporativo,11/02/2009,,,,
538,4363,31078,10/02/2009,Critical,7, $14.92 ,0.01,Aereo Regular,-36.7662,13.99,7.51,Evan Bailliet,9,Corporativo,11/02/2009,,,,
120,1269,9222,10/02/2009,Alto,41, $11.55 ,0.04,Aereo Regular,78.2,11.34,5.01,Ionia McGrath,7,Oficina en Hogar,11/02/2009,,,,
699,6264,44325,10/02/2009,Medio,44, $21.62 ,0,Aereo Regular,-60.66,20.28,14.39,Maribeth Schnelling,9,Corporativo,12/02/2009,,,,
138,7333,52258,10/02/2009,Bajo,5, $12.77 ,0.04,Aereo Regular,40.44,12.22,2.85,Thais Sissman,9,PYME,17/02/2009,,,,
350,6401,45414,11/02/2009,Critical,17, $58.98 ,0.08,Aereo Regular,-563.86,60.98,49,George Ashbrook,1,Consumidor,12/02/2009,,,,
115,6673,47493,11/02/2009,Critical,36, $271.04 ,0.07,Terrestre,-96.05,270.98,50,Michael Moore,9,Corporativo,13/02/2009,,,,
1261,2602,18790,11/02/2009,Alto,7," $1,893.42 ",0.01,Terrestre,-1596.7458,2036.48,14.7,Nicole Brennan,11,Consumidor,13/02/2009,,,,
889,2097,14983,11/02/2009,Alto,48, $176.58 ,0.05,Aereo Express,2497.941,205.99,8.99,Rick Wilson,6,Consumidor,12/02/2009,,,,
1064,2098,14983,11/02/2009,Alto,18, $167.53 ,0.08,Aereo Regular,251.541,205.99,8.99,Rick Wilson,6,Consumidor,12/02/2009,,,,
512,8266,59104,12/02/2009,Alto,13, $15.20 ,0.08,Aereo Express,3.4595,14.27,7.27,Aaron Smayling,2,PYME,15/02/2009,,,,
969,8267,59104,12/02/2009,Alto,22, $3.13 ,0.04,Aereo Regular,2.63,2.98,1.58,Aaron Smayling,2,PYME,15/02/2009,,,,
1179,8268,59104,12/02/2009,Alto,38, $94.60 ,0.05,Aereo Regular,1016.973,115.99,2.5,Aaron Smayling,2,PYME,14/02/2009,,,,
601,5969,42339,12/02/2009,Critical,31, $6.66 ,0.02,Aereo Regular,-178.82,6.48,9.68,Cathy Armstrong,3,Consumidor,12/02/2009,,,,
32,2073,14823,12/02/2009,Bajo,15, $6.91 ,0.1,Aereo Regular,39.98,7.31,0.49,David Smith,1,PYME,21/02/2009,,,,
153,2074,14823,12/02/2009,Bajo,20, $6.24 ,0.08,Aereo Regular,10.56,6.7,1.56,David Smith,1,PYME,12/02/2009,,,,
223,1990,14211,12/02/2009,No Especificado,22, $146.39 ,0.04,Aereo Regular,1046.69,150.98,13.99,Frank Hawley,1,Oficina en Hogar,15/02/2009,,,,
966,1991,14211,12/02/2009,No Especificado,14, $169.14 ,0.04,Aereo Regular,320.1,176.19,11.87,Frank Hawley,1,Oficina en Hogar,14/02/2009,,,,
1048,130,833,12/02/2009,Medio,1, $19.32 ,0.03,Aereo Regular,-20.3205,12.53,7.17,Olvera Toch,1,Oficina en Hogar,13/02/2009,,,,
78,7330,52227,12/02/2009,Medio,37, $6.50 ,0.05,Aereo Regular,-164.18,6.48,8.19,Trudy Bell,11,Consumidor,15/02/2009,,,,
313,8104,57856,12/02/2009,Medio,17, $7.50 ,0.06,Aereo Regular,-42.1705,7.1,6.05,Vivek Grady,1,Oficina en Hogar,13/02/2009,,,,
959,8105,57856,12/02/2009,Medio,31, $2.97 ,0.02,Aereo Regular,5.7,2.78,0.97,Vivek Grady,1,Oficina en Hogar,13/02/2009,,,,
944,7557,54055,13/02/2009,Critical,44, $124.64 ,0.02,Terrestre,-1330.5,120.98,58.64,Lena Creighton,1,Oficina en Hogar,15/02/2009,,,,
800,2304,16612,13/02/2009,Alto,45, $82.20 ,0.05,Terrestre,565.18,80.97,30.06,Sally Matthias,4,Oficina en Hogar,14/02/2009,,,,
686,2305,16612,13/02/2009,Alto,6, $8.16 ,0,Aereo Regular,-38.72,6.48,10.05,Sally Matthias,4,Oficina en Hogar,15/02/2009,,,,
1240,8055,57506,13/02/2009,Medio,48, $6.93 ,0.1,Aereo Regular,-66.87,7.28,5.47,Thais Sissman,9,Corporativo,13/02/2009,,,,
105,2986,21572,13/02/2009,Critical,42, $203.55 ,0.03,Aereo Regular,2861.01,194.3,11.54,Vicky Freymann,3,Oficina en Hogar,15/02/2009,,,,
881,7893,56452,14/02/2009,No Especificado,34, $196.66 ,0,Terrestre,1192.04,236.97,59.24,Charles Crestani,3,Consumidor,15/02/2009,,,,
474,2085,14913,14/02/2009,Alto,47, $21.35 ,0.01,Aereo Regular,208.06,19.98,8.68,Janet Lee,6,Consumidor,15/02/2009,,,,
925,1863,13408,14/02/2009,Bajo,4, $64.19 ,0.04,Aereo Regular,173.89,60.65,12.23,Joni Blumstein,1,Oficina en Hogar,16/02/2009,,,,
456,6856,48836,14/02/2009,Critical,8, $331.40 ,0.09,Terrestre,-93.85,348.21,40.19,Nicole Brennan,3,Oficina en Hogar,16/02/2009,,,,
722,4598,32741,15/02/2009,Bajo,13, $10.48 ,0.07,Aereo Regular,-81.77,9.71,9.45,Bill Eplett,2,Corporativo,22/02/2009,,,,
161,6480,46119,15/02/2009,Critical,23, $4.05 ,0.03,Aereo Regular,15.2745,3.8,1.49,Carlos Soltero,13,Consumidor,17/02/2009,,,,
518,6481,46119,15/02/2009,Critical,20, $7.71 ,0.07,Aereo Regular,57.31,7.98,1.25,Carlos Soltero,13,Consumidor,17/02/2009,,,,
519,6482,46119,15/02/2009,Critical,46, $409.23 ,0.07,Terrestre,-575.352,417.4,75.23,Carlos Soltero,13,Consumidor,16/02/2009,,,,
789,4648,33095,15/02/2009,No Especificado,30, $161.56 ,0.01,Aereo Regular,1689.93,159.99,5.5,Mick Brown,3,Consumidor,17/02/2009,,,,
622,4649,33095,15/02/2009,No Especificado,34, $74.95 ,0.1,Aereo Regular,875.57,78.69,19.99,Mick Brown,3,Consumidor,16/02/2009,,,,
430,4848,34498,15/02/2009,Bajo,4, $11.78 ,0.09,Aereo Express,10.8,8.74,1.39,Phillip Flathmann,9,PYME,20/02/2009,,,,
41,4849,34498,15/02/2009,Bajo,3, $20.96 ,0.09,Aereo Regular,-23.2,18.97,9.03,Phillip Flathmann,9,PYME,20/02/2009,,,,
688,4501,32037,16/02/2009,Bajo,37, $8.42 ,0.04,Aereo Regular,-63.8135,8.6,6.19,Edward Becker,1,Oficina en Hogar,23/02/2009,,,,
1005,4502,32037,16/02/2009,Bajo,15, $657.50 ,0.07,Aereo Regular,325.29,699.99,24.49,Edward Becker,1,Oficina en Hogar,20/02/2009,,,,
313,7810,55874,16/02/2009,Medio,28, $7.46 ,0,Aereo Regular,-60.145,7.1,6.05,Erica Smith,1,PYME,17/02/2009,,,,
280,7811,55874,16/02/2009,Medio,41, $5.57 ,0.01,Aereo Express,-111.72,4.98,4.62,Erica Smith,1,PYME,18/02/2009,,,,
477,7812,55874,16/02/2009,Medio,24, $5.40 ,0.06,Aereo Regular,33.01,5.68,1.39,Erica Smith,5,PYME,16/02/2009,,,,
189,6876,48998,16/02/2009,Bajo,15, $12.03 ,0.04,Aereo Regular,-8.11,11.58,6.97,Sharelle Roach,5,Oficina en Hogar,18/02/2009,,,,
1216,3077,22083,17/02/2009,Critical,2, $8.41 ,0.05,Aereo Express,-4.14,6.04,2.14,David Bremer,11,Corporativo,19/02/2009,,,,
284,8273,59170,17/02/2009,Alto,44, $5.51 ,0.02,Aereo Regular,9.299,5.34,2.99,Frank Merwin,5,Consumidor,18/02/2009,,,,
855,8274,59170,17/02/2009,Alto,10, $60.78 ,0.04,Aereo Regular,232,62.18,10.84,Frank Merwin,5,Consumidor,19/02/2009,,,,
148,8275,59170,17/02/2009,Alto,22, $43.39 ,0.03,Aereo Regular,-380.9,41.47,34.2,Frank Merwin,5,Consumidor,19/02/2009,,,,
108,8276,59170,17/02/2009,Alto,5," $1,753.52 ",0.04,Aereo Regular,-1510.8855,1938.02,13.99,Frank Merwin,5,Consumidor,19/02/2009,,,,
146,2296,16547,18/02/2009,No Especificado,30, $351.82 ,0.09,Terrestre,1240.25,355.98,58.92,Nicole Hansen,8,Corporativo,20/02/2009,,,,
147,2297,16547,18/02/2009,No Especificado,8, $218.71 ,0.04,Terrestre,-533.232,218.75,69.64,Nicole Hansen,8,Corporativo,18/02/2009,,,,
158,7895,56483,19/02/2009,Alto,37, $4.29 ,0.05,Aereo Regular,-104.57,4.28,5.17,Debra Catini,3,PYME,19/02/2009,,,,
65,5120,36455,19/02/2009,Alto,48, $38.30 ,0.03,Aereo Regular,561.43,39.48,1.99,Frank Merwin,5,Consumidor,21/02/2009,,,,
586,2551,18471,19/02/2009,No Especificado,37, $6.13 ,0,Aereo Regular,46.41,5.98,0.96,Justin Knight,3,Corporativo,20/02/2009,,,,
587,2552,18471,19/02/2009,No Especificado,4, $2.74 ,0.02,Aereo Regular,-8.02,2.08,2.56,Justin Knight,3,Corporativo,20/02/2009,,,,
588,2553,18471,19/02/2009,No Especificado,29, $6.40 ,0.02,Aereo Regular,-47.12,5.98,5.46,Justin Knight,3,Corporativo,20/02/2009,,,,
471,6607,47011,19/02/2009,Alto,33, $11.31 ,0.05,Aereo Regular,-35.26,11.29,5.03,Roland Fjeld,3,Corporativo,21/02/2009,,,,
107,7500,53511,20/02/2009,Medio,41, $5.88 ,0.07,Aereo Regular,-243.2365,5.81,8.49,Anthony Johnson,8,PYME,22/02/2009,,,,
51,7501,53511,20/02/2009,Medio,49, $10.04 ,0.04,Aereo Regular,-53.62,9.65,6.22,Anthony Johnson,8,PYME,21/02/2009,,,,
285,7718,55300,20/02/2009,Alto,37, $4.32 ,0.03,Aereo Regular,-185.17,4.06,6.89,Sally Hughsby,1,Consumidor,22/02/2009,,,,
46,7719,55300,20/02/2009,Alto,48, $3.76 ,0.01,Aereo Regular,82.38,3.75,0.5,Sally Hughsby,1,Consumidor,21/02/2009,,,,
522,7720,55300,20/02/2009,Alto,31, $11.31 ,0.02,Aereo Regular,-231.05,10.68,13.04,Sally Hughsby,1,Consumidor,22/02/2009,,,,
395,8141,58182,20/02/2009,Alto,24, $19.96 ,0.05,Aereo Express,166.92,19.23,6.15,Tracy Collins,9,Corporativo,22/02/2009,,,,
449,5361,38087,21/02/2009,Critical,18, $50.10 ,0.02,Aereo Regular,-76.89,49.99,19.99,Ann Blume,4,PYME,21/02/2009,,,,
386,8057,57509,21/02/2009,Bajo,39, $5.11 ,0.1,Aereo Express,101.13,4.91,0.5,Neola Schneider,8,Oficina en Hogar,21/02/2009,,,,
387,8058,57509,21/02/2009,Bajo,11, $251.85 ,0.09,Terrestre,-202.581,259.71,66.67,Neola Schneider,8,Oficina en Hogar,26/02/2009,,,,
1003,5509,39072,22/02/2009,Alto,50, $32.67 ,0.08,Aereo Regular,144.69,34.99,7.73,Adam Shillingsburg,5,Corporativo,23/02/2009,,,,
333,885,6368,22/02/2009,No Especificado,40, $477.51 ,0,Terrestre,6839.95,442.14,14.7,Anthony O'Donnell,3,Corporativo,22/02/2009,,,,
